Total allocated: 4.62 GB (9667215 objects)
Total retained:  53.78 MB (727182 objects)
     58433  /Users/mr/.rvm/rubies/ruby-2.6.0/lib/ruby/2.6.0/rubygems/core_ext/kernel_require.rb:54
     45302  /Users/mr/wd/stupidedi/lib/stupidedi/parser/instruction.rb:59
     40240  /Users/mr/wd/stupidedi/lib/stupidedi/parser/generation.rb:73
     40238  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/edited_cursor.rb:111
     40238  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/edited_cursor.rb:112
     40220  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:263
     30160  /Users/mr/wd/stupidedi/lib/ruby/to_d.rb:31
     30140  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/an.rb:359

allocated objects by class
-----------------------------------
   4146334  Array
   2547369  String
    441908  Hash
    341745  Proc
    321540  Stupidedi::Reader::Success
    312014  Range
    311841  Stupidedi::Reader::DelegatedInput
    231360  Stupidedi::Reader::TokenReader
    211220  Stupidedi::Reader::Position
    110070  Stupidedi::Versions::Common::ElementTypes::IdentifierVal::Empty
     95642  MatchData
     85030  Stupidedi::Versions::Common::ElementTypes::StringVal::Empty
     80518  Stupidedi::Zipper::EditedCursor
     75500  Stupidedi::Reader::SimpleElementTok
     60380  Stupidedi::Zipper::Hole
     35020  Stupidedi::Versions::Common::ElementTypes::FloatVal::Empty
     30160  Stupidedi::Versions::Common::ElementTypes::IdentifierVal::NonEmpty
     30010  Stupidedi::Parser::LoopState
     20280  Stupidedi::Either::Success
     20121  Integer
     20120  Stupidedi::Parser::StateMachine
     20120  Stupidedi::Reader::SegmentTok
     20100  Stupidedi::Values::SegmentVal
     20020  Stupidedi::Values::LoopVal
     15320  BigDecimal
     15050  Stupidedi::Versions::Common::ElementTypes::StringVal::NonEmpty
     15000  Stupidedi::Versions::Common::ElementTypes::FloatVal::NonEmpty
     10070  Stupidedi::Parser::TableState
      5000  Stupidedi::Reader::ComponentElementTok
      5000  Stupidedi::Reader::CompositeElementTok
      5000  Stupidedi::Values::CompositeElementVal
      5000  Stupidedi::Versions::Common::ElementTypes::FixnumVal::Empty
       504  Stupidedi::Parser::ConstraintTable::Stub
       415  Stupidedi::Parser::Instruction
       243  Stupidedi::Schema::SimpleElementUse
       239  Stupidedi::Versions::Common::ElementTypes::ID
       192  Class
       134  Stupidedi::Parser::InstructionTable::NonEmpty
       122  Stupidedi::Schema::CodeList::Internal
       116  File
       116  Stupidedi::Versions::Common::ElementTypes::AN
       107  Thread::Backtrace
        80  Stupidedi::Versions::Common::ElementTypes::FixnumVal::NonEmpty
        72  Stupidedi::Parser::ConstraintTable::Shallowest
        60  Stupidedi::Parser::TransactionSetState
        60  Stupidedi::Values::TableVal
        54  Cantor::AbsoluteSet
        51  Stupidedi::Reader::StreamReader
        43  Stupidedi::Schema::ComponentElementUse
        42  Stupidedi::Versions::Common::ElementTypes::Nn

retained memory by gem
-----------------------------------
  52.72 MB  stupidedi/lib
 744.52 kB  rubygems
 321.88 kB  cantor-1.2.1
   520.0 B  ruby-2.6.0

retained memory by file
-----------------------------------
  10.79 MB  /Users/mr/wd/stupidedi/lib/ruby/object.rb
   7.61 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/input/delegated_input.rb
   6.84 MB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/id.rb
